update_date,open,high,low,close,volume,position_all
2004/3/28,17960.00 ,18220.00 ,17790.00 ,17940.00 ,98362.00 ,87872.00 
2004/4/4,18060.00 ,18740.00 ,18060.00 ,18700.00 ,233282.00 ,130968.00 
2004/4/11,18700.00 ,18960.00 ,18380.00 ,18750.00 ,569846.00 ,150782.00 
2004/4/18,18710.00 ,19340.00 ,18500.00 ,19160.00 ,531262.00 ,182836.00 
2004/4/25,19420.00 ,19430.00 ,17200.00 ,17720.00 ,609130.00 ,105822.00 
2004/5/2,17650.00 ,17900.00 ,16660.00 ,16870.00 ,552258.00 ,86826.00 
2004/5/16,16700.00 ,17300.00 ,15800.00 ,15890.00 ,501752.00 ,75756.00 
2004/5/23,15850.00 ,16060.00 ,15190.00 ,16010.00 ,430460.00 ,49958.00 
2004/5/30,16040.00 ,16140.00 ,15510.00 ,15900.00 ,247584.00 ,44720.00 
2004/6/6,15970.00 ,16620.00 ,15680.00 ,15900.00 ,271214.00 ,35976.00 
2004/6/13,15990.00 ,16200.00 ,15350.00 ,15760.00 ,218430.00 ,33966.00 
2004/6/20,15780.00 ,16180.00 ,15640.00 ,15960.00 ,116636.00 ,35616.00 
2004/6/27,16000.00 ,16070.00 ,15800.00 ,15950.00 ,58778.00 ,32382.00 
2004/7/4,15920.00 ,15950.00 ,15660.00 ,15700.00 ,42184.00 ,28972.00 
2004/7/11,15710.00 ,15830.00 ,15580.00 ,15740.00 ,49204.00 ,26962.00 
2004/7/18,15890.00 ,15910.00 ,15250.00 ,15360.00 ,53646.00 ,27486.00 
2004/7/25,15390.00 ,15480.00 ,15250.00 ,15310.00 ,30592.00 ,28296.00 
2004/8/1,15220.00 ,15320.00 ,14950.00 ,15130.00 ,88996.00 ,33924.00 
2004/8/8,15150.00 ,15500.00 ,14990.00 ,15440.00 ,129770.00 ,34556.00 
2004/8/15,15480.00 ,15660.00 ,15420.00 ,15540.00 ,80314.00 ,39040.00 
2004/8/22,15650.00 ,16080.00 ,15590.00 ,16060.00 ,114504.00 ,42914.00 
2004/8/29,16050.00 ,16210.00 ,15870.00 ,15890.00 ,95960.00 ,39332.00 
2004/9/5,15900.00 ,16130.00 ,15890.00 ,15960.00 ,39772.00 ,37168.00 
2004/9/12,15930.00 ,16100.00 ,15700.00 ,15970.00 ,27806.00 ,35548.00 
2004/9/19,16050.00 ,16510.00 ,16020.00 ,16470.00 ,204198.00 ,58230.00 
2004/9/26,16800.00 ,17090.00 ,16360.00 ,16930.00 ,152154.00 ,51322.00 
2004/10/3,16850.00 ,17060.00 ,16830.00 ,16980.00 ,56836.00 ,46332.00 
2004/10/10,17240.00 ,17510.00 ,17200.00 ,17510.00 ,14300.00 ,47292.00 
2004/10/17,17600.00 ,17600.00 ,15710.00 ,16080.00 ,77990.00 ,19766.00 
2004/10/24,16300.00 ,16510.00 ,15900.00 ,16050.00 ,26592.00 ,13004.00 
2004/10/31,16050.00 ,16200.00 ,15760.00 ,15890.00 ,22458.00 ,13854.00 
2004/11/7,16300.00 ,16300.00 ,15800.00 ,15940.00 ,19110.00 ,14794.00 
2004/11/14,15980.00 ,15980.00 ,15430.00 ,15720.00 ,51180.00 ,15330.00 
2004/11/21,15900.00 ,15940.00 ,15500.00 ,15730.00 ,52120.00 ,14558.00 
2004/11/28,15720.00 ,16010.00 ,15640.00 ,15920.00 ,40144.00 ,18112.00 
2004/12/5,15920.00 ,16060.00 ,15420.00 ,15670.00 ,84702.00 ,19818.00 
2004/12/12,15680.00 ,15890.00 ,15650.00 ,15720.00 ,43492.00 ,19470.00 
2004/12/19,15750.00 ,16110.00 ,15720.00 ,15880.00 ,49204.00 ,21476.00 
2004/12/26,15850.00 ,16300.00 ,15750.00 ,16300.00 ,68126.00 ,21032.00 
2005/1/2,16420.00 ,16780.00 ,16410.00 ,16570.00 ,272774.00 ,35524.00 
2005/1/9,16540.00 ,16540.00 ,15600.00 ,15930.00 ,159832.00 ,26698.00 
2005/1/16,15920.00 ,16100.00 ,15800.00 ,16020.00 ,77314.00 ,28638.00 
2005/1/23,16040.00 ,16180.00 ,15980.00 ,16140.00 ,42668.00 ,22482.00 
2005/1/30,16160.00 ,16370.00 ,16070.00 ,16240.00 ,32066.00 ,18814.00 
2005/2/6,16300.00 ,16320.00 ,16140.00 ,16280.00 ,12698.00 ,16566.00 
2005/2/20,16550.00 ,16570.00 ,16340.00 ,16460.00 ,29292.00 ,20204.00 
2005/2/27,16410.00 ,16570.00 ,16330.00 ,16370.00 ,37204.00 ,18000.00 
2005/3/6,16400.00 ,16570.00 ,16360.00 ,16530.00 ,19176.00 ,16674.00 
2005/3/13,16590.00 ,17170.00 ,16570.00 ,16930.00 ,133066.00 ,34118.00 
2005/3/20,16890.00 ,17090.00 ,16570.00 ,16830.00 ,111480.00 ,29416.00 
2005/3/27,16950.00 ,17030.00 ,16660.00 ,16760.00 ,50406.00 ,26350.00 
2005/4/3,16780.00 ,16840.00 ,16630.00 ,16770.00 ,35682.00 ,23734.00 
2005/4/10,16660.00 ,16920.00 ,16620.00 ,16810.00 ,29600.00 ,22026.00 
2005/4/17,16850.00 ,17020.00 ,16490.00 ,16700.00 ,46460.00 ,17288.00 
2005/4/24,16710.00 ,16790.00 ,16650.00 ,16720.00 ,11696.00 ,14246.00 
2005/5/1,16720.00 ,16910.00 ,16680.00 ,16900.00 ,11196.00 ,11372.00 
2005/5/15,16880.00 ,16930.00 ,16550.00 ,16630.00 ,20250.00 ,13186.00 
2005/5/22,16680.00 ,16770.00 ,16590.00 ,16680.00 ,18420.00 ,12068.00 
2005/5/29,16710.00 ,16760.00 ,16630.00 ,16700.00 ,10510.00 ,12302.00 
2005/6/5,16700.00 ,16830.00 ,16680.00 ,16790.00 ,17526.00 ,14872.00 
2005/6/12,16880.00 ,17000.00 ,16730.00 ,16800.00 ,35938.00 ,15452.00 
2005/6/19,16740.00 ,16950.00 ,16700.00 ,16860.00 ,18774.00 ,16726.00 
2005/6/26,16920.00 ,17100.00 ,16600.00 ,16700.00 ,22818.00 ,15092.00 
2005/7/3,16710.00 ,16710.00 ,16460.00 ,16550.00 ,24796.00 ,11916.00 
2005/7/10,16490.00 ,16530.00 ,16270.00 ,16330.00 ,11992.00 ,12634.00 
2005/7/17,16420.00 ,16690.00 ,16360.00 ,16660.00 ,18102.00 ,12040.00 
2005/7/24,16650.00 ,16750.00 ,16450.00 ,16540.00 ,12466.00 ,11338.00 
2005/7/31,16600.00 ,16610.00 ,16430.00 ,16510.00 ,10974.00 ,11574.00 
2005/8/7,16500.00 ,16620.00 ,16480.00 ,16530.00 ,11882.00 ,11576.00 
2005/8/14,16530.00 ,16600.00 ,16470.00 ,16590.00 ,9720.00 ,12598.00 
2005/8/21,16610.00 ,16710.00 ,16520.00 ,16580.00 ,11930.00 ,12010.00 
2005/8/28,16550.00 ,16610.00 ,16510.00 ,16520.00 ,3280.00 ,12226.00 
2005/9/4,16520.00 ,16590.00 ,16490.00 ,16510.00 ,4492.00 ,11826.00 
2005/9/11,16500.00 ,16550.00 ,16480.00 ,16530.00 ,1620.00 ,10998.00 
2005/9/18,16530.00 ,16560.00 ,16460.00 ,16470.00 ,5036.00 ,10772.00 
2005/9/25,16460.00 ,16520.00 ,16450.00 ,16480.00 ,8630.00 ,10248.00 
2005/10/2,16530.00 ,16600.00 ,16470.00 ,16570.00 ,10022.00 ,10008.00 
2005/10/16,16650.00 ,17270.00 ,16640.00 ,17140.00 ,40906.00 ,16254.00 
2005/10/23,17160.00 ,17590.00 ,17080.00 ,17150.00 ,65886.00 ,17362.00 
2005/10/30,17180.00 ,17260.00 ,17020.00 ,17140.00 ,18828.00 ,15002.00 
2005/11/6,17100.00 ,17230.00 ,17010.00 ,17210.00 ,17824.00 ,15398.00 
2005/11/13,17300.00 ,17360.00 ,17120.00 ,17230.00 ,11634.00 ,13816.00 
2005/11/20,17290.00 ,17310.00 ,17120.00 ,17270.00 ,6526.00 ,11726.00 
2005/11/27,17290.00 ,17550.00 ,17130.00 ,17510.00 ,13354.00 ,11428.00 
2005/12/4,17620.00 ,18060.00 ,17380.00 ,17970.00 ,64126.00 ,18396.00 
2005/12/11,18000.00 ,19240.00 ,18000.00 ,19210.00 ,142758.00 ,31550.00 
2005/12/18,19250.00 ,19870.00 ,18750.00 ,18970.00 ,322372.00 ,33420.00 
2005/12/25,19200.00 ,19520.00 ,18940.00 ,19470.00 ,214914.00 ,37266.00 
2006/1/1,19620.00 ,19730.00 ,19130.00 ,19360.00 ,189124.00 ,35606.00 
2006/1/8,19420.00 ,19640.00 ,19290.00 ,19410.00 ,46450.00 ,36948.00 
2006/1/15,19490.00 ,19940.00 ,19330.00 ,19840.00 ,152764.00 ,45738.00 
2006/1/22,20010.00 ,20870.00 ,19980.00 ,20160.00 ,399786.00 ,57648.00 
2006/1/29,19910.00 ,21600.00 ,19910.00 ,21500.00 ,207614.00 ,58222.00 
2006/2/12,21930.00 ,22800.00 ,21620.00 ,22060.00 ,356428.00 ,85494.00 
2006/2/19,21700.00 ,21700.00 ,19760.00 ,19870.00 ,342156.00 ,80502.00 
2006/2/26,19920.00 ,20540.00 ,19170.00 ,19670.00 ,439284.00 ,75412.00 
2006/3/5,19690.00 ,19820.00 ,18880.00 ,19570.00 ,420330.00 ,63114.00 
2006/3/12,19800.00 ,19820.00 ,19080.00 ,19300.00 ,186696.00 ,52474.00 
2006/3/19,19400.00 ,19690.00 ,19280.00 ,19690.00 ,46480.00 ,46600.00 
2006/3/26,20110.00 ,20650.00 ,19900.00 ,20330.00 ,353754.00 ,72938.00 
2006/4/2,20450.00 ,20580.00 ,20080.00 ,20340.00 ,416694.00 ,75328.00 
2006/4/9,19860.00 ,20630.00 ,19800.00 ,20620.00 ,386942.00 ,66836.00 
2006/4/16,20320.00 ,20750.00 ,20280.00 ,20590.00 ,313040.00 ,65986.00 
2006/4/23,20650.00 ,21520.00 ,20630.00 ,20990.00 ,791846.00 ,90036.00 
2006/4/30,21900.00 ,21980.00 ,20790.00 ,21470.00 ,725476.00 ,86200.00 
2006/5/14,22080.00 ,24730.00 ,21900.00 ,23990.00 ,571204.00 ,99890.00 
2006/5/21,24000.00 ,24830.00 ,21660.00 ,21850.00 ,844676.00 ,88012.00 
2006/5/28,21010.00 ,22240.00 ,20900.00 ,21970.00 ,490228.00 ,85392.00 
2006/6/4,22080.00 ,22180.00 ,20480.00 ,21080.00 ,508512.00 ,67976.00 
2006/6/11,21210.00 ,21450.00 ,20150.00 ,20560.00 ,276428.00 ,59204.00 
2006/6/18,20500.00 ,20610.00 ,19470.00 ,20470.00 ,258004.00 ,56604.00 
2006/6/25,20350.00 ,20370.00 ,19250.00 ,19720.00 ,313334.00 ,49300.00 
2006/7/2,19730.00 ,20050.00 ,19420.00 ,19870.00 ,230866.00 ,54328.00 
2006/7/9,20000.00 ,20040.00 ,19400.00 ,19780.00 ,201972.00 ,53028.00 
2006/7/16,19690.00 ,19720.00 ,19450.00 ,19620.00 ,130264.00 ,54546.00 
2006/7/23,19660.00 ,19680.00 ,18620.00 ,18850.00 ,154232.00 ,53608.00 
2006/7/30,18740.00 ,18950.00 ,18210.00 ,18420.00 ,178358.00 ,60354.00 
2006/8/6,18490.00 ,19000.00 ,18420.00 ,18810.00 ,158036.00 ,56126.00 
2006/8/13,18980.00 ,19220.00 ,18860.00 ,19120.00 ,129292.00 ,53850.00 
2006/8/20,18940.00 ,19050.00 ,18280.00 ,18620.00 ,93262.00 ,48428.00 
2006/8/27,18390.00 ,18850.00 ,18350.00 ,18640.00 ,145570.00 ,54670.00 
2006/9/3,18680.00 ,19390.00 ,18680.00 ,19270.00 ,292276.00 ,65146.00 
2006/9/10,19250.00 ,21330.00 ,19130.00 ,20200.00 ,741304.00 ,72956.00 
2006/9/17,20000.00 ,20060.00 ,18850.00 ,19290.00 ,677526.00 ,71964.00 
2006/9/24,19310.00 ,19780.00 ,19210.00 ,19690.00 ,288888.00 ,70268.00 
2006/10/1,19580.00 ,19930.00 ,18930.00 ,19920.00 ,371408.00 ,76790.00 
2006/10/15,20080.00 ,20230.00 ,19720.00 ,20010.00 ,517914.00 ,90062.00 
2006/10/22,20180.00 ,21040.00 ,20090.00 ,20860.00 ,473860.00 ,68990.00 
2006/10/29,20830.00 ,21240.00 ,20440.00 ,21000.00 ,500784.00 ,73876.00 
2006/11/5,20460.00 ,20740.00 ,19390.00 ,19780.00 ,819508.00 ,68424.00 
2006/11/12,19890.00 ,20720.00 ,19840.00 ,20500.00 ,512578.00 ,77850.00 
2006/11/19,19760.00 ,20350.00 ,19710.00 ,19810.00 ,593902.00 ,67306.00 
2006/11/26,19800.00 ,20360.00 ,19710.00 ,20350.00 ,223086.00 ,53988.00 
2006/12/3,20520.00 ,20600.00 ,20260.00 ,20340.00 ,134258.00 ,41480.00 
2006/12/10,20310.00 ,20360.00 ,20020.00 ,20280.00 ,170898.00 ,49214.00 
2006/12/17,20270.00 ,20700.00 ,20230.00 ,20570.00 ,145812.00 ,47222.00 
2006/12/24,20390.00 ,20680.00 ,20160.00 ,20290.00 ,90302.00 ,39740.00 
2006/12/31,20080.00 ,20640.00 ,20020.00 ,20550.00 ,125744.00 ,42214.00 
2007/1/7,20040.00 ,20230.00 ,19620.00 ,19960.00 ,180886.00 ,45680.00 
2007/1/14,19420.00 ,20280.00 ,19210.00 ,19810.00 ,411196.00 ,46780.00 
2007/1/21,19810.00 ,20010.00 ,19290.00 ,19420.00 ,267140.00 ,41966.00 
2007/1/28,19570.00 ,19830.00 ,19370.00 ,19410.00 ,143008.00 ,41550.00 
2007/2/4,19430.00 ,19590.00 ,19090.00 ,19510.00 ,152534.00 ,46666.00 
2007/2/11,19400.00 ,19720.00 ,19360.00 ,19570.00 ,133236.00 ,40664.00 
2007/2/18,19580.00 ,19990.00 ,19500.00 ,19910.00 ,72302.00 ,40388.00 
2007/3/4,20190.00 ,20390.00 ,19620.00 ,19770.00 ,141752.00 ,44808.00 
2007/3/11,19800.00 ,19800.00 ,19360.00 ,19580.00 ,116274.00 ,41782.00 
2007/3/18,19530.00 ,19720.00 ,19430.00 ,19640.00 ,61148.00 ,38910.00 
2007/3/25,19630.00 ,19680.00 ,19510.00 ,19570.00 ,49768.00 ,35700.00 
2007/4/1,19540.00 ,19580.00 ,19250.00 ,19320.00 ,40820.00 ,35924.00 
2007/4/8,19280.00 ,19600.00 ,19190.00 ,19590.00 ,47228.00 ,34442.00 
2007/4/15,19580.00 ,20430.00 ,19580.00 ,19780.00 ,263632.00 ,44440.00 
2007/4/22,19820.00 ,20320.00 ,19680.00 ,20240.00 ,264296.00 ,51634.00 
2007/4/29,20300.00 ,20330.00 ,19960.00 ,20040.00 ,183486.00 ,47208.00 
2007/5/6,20130.00 ,20270.00 ,20070.00 ,20250.00 ,42230.00 ,48734.00 
2007/5/13,20570.00 ,20900.00 ,20350.00 ,20410.00 ,251306.00 ,50992.00 
2007/5/20,20640.00 ,20710.00 ,19750.00 ,19980.00 ,241076.00 ,44070.00 
2007/5/27,19990.00 ,20250.00 ,19780.00 ,19890.00 ,67032.00 ,38310.00 
2007/6/3,20040.00 ,20080.00 ,19650.00 ,19870.00 ,46112.00 ,33894.00 
2007/6/10,19850.00 ,20000.00 ,19800.00 ,19900.00 ,34778.00 ,33516.00 
2007/6/17,19890.00 ,19950.00 ,19320.00 ,19580.00 ,52640.00 ,37482.00 
2007/6/24,19650.00 ,19680.00 ,19500.00 ,19640.00 ,20824.00 ,36686.00 
2007/7/1,19620.00 ,19660.00 ,19200.00 ,19470.00 ,25524.00 ,32958.00 
2007/7/8,19140.00 ,19520.00 ,19140.00 ,19490.00 ,40360.00 ,35264.00 
2007/7/15,19490.00 ,19780.00 ,19490.00 ,19590.00 ,52642.00 ,35944.00 
2007/7/22,19580.00 ,19690.00 ,19460.00 ,19660.00 ,26888.00 ,29548.00 
2007/7/29,19640.00 ,19850.00 ,19580.00 ,19610.00 ,46132.00 ,24252.00 
2007/8/5,19600.00 ,19720.00 ,19460.00 ,19600.00 ,23092.00 ,23756.00 
2007/8/12,19470.00 ,19560.00 ,19400.00 ,19460.00 ,20890.00 ,24788.00 
2007/8/19,19500.00 ,19530.00 ,18700.00 ,19010.00 ,31414.00 ,23878.00 
2007/8/26,19080.00 ,19480.00 ,19070.00 ,19380.00 ,31350.00 ,29050.00 
2007/9/2,19490.00 ,19530.00 ,19340.00 ,19450.00 ,10738.00 ,29106.00 
2007/9/9,19500.00 ,19500.00 ,19270.00 ,19340.00 ,9724.00 ,29874.00 
2007/9/16,19320.00 ,19410.00 ,19280.00 ,19310.00 ,9170.00 ,29124.00 
2007/9/23,19270.00 ,19420.00 ,19170.00 ,19380.00 ,17708.00 ,30484.00 
2007/9/30,19360.00 ,19540.00 ,19320.00 ,19540.00 ,14170.00 ,31234.00 
2007/10/14,19370.00 ,19400.00 ,19200.00 ,19220.00 ,14778.00 ,32494.00 
2007/10/21,19250.00 ,19280.00 ,18890.00 ,19040.00 ,22018.00 ,30694.00 
2007/10/28,18960.00 ,19040.00 ,17930.00 ,18440.00 ,63396.00 ,36132.00 
2007/11/4,18460.00 ,18530.00 ,18180.00 ,18420.00 ,98412.00 ,36476.00 
2007/11/11,18520.00 ,18930.00 ,18500.00 ,18680.00 ,101944.00 ,36984.00 
2007/11/18,18580.00 ,18590.00 ,17880.00 ,18000.00 ,90358.00 ,34570.00 
2007/11/25,18020.00 ,18190.00 ,17320.00 ,18040.00 ,93164.00 ,29884.00 
2007/12/2,17990.00 ,18220.00 ,17810.00 ,18110.00 ,33320.00 ,25914.00 
2007/12/9,18160.00 ,18210.00 ,17840.00 ,18100.00 ,43568.00 ,23730.00 
2007/12/16,18140.00 ,18170.00 ,17860.00 ,18050.00 ,28568.00 ,26224.00 
2007/12/23,17990.00 ,18120.00 ,17850.00 ,18010.00 ,15128.00 ,23532.00 
2007/12/30,18090.00 ,18650.00 ,18090.00 ,18180.00 ,57332.00 ,28258.00 
2008/1/6,18120.00 ,18610.00 ,18080.00 ,18420.00 ,52994.00 ,37114.00 
2008/1/13,18200.00 ,18630.00 ,18100.00 ,18330.00 ,48576.00 ,33542.00 
2008/1/20,18370.00 ,18370.00 ,18050.00 ,18210.00 ,24630.00 ,30504.00 
2008/1/27,18270.00 ,18690.00 ,18010.00 ,18640.00 ,26684.00 ,25724.00 
2008/2/3,18930.00 ,19800.00 ,18730.00 ,19540.00 ,306600.00 ,48514.00 
2008/2/10,19500.00 ,19650.00 ,19320.00 ,19430.00 ,47568.00 ,48790.00 
2008/2/17,19430.00 ,19780.00 ,19000.00 ,19510.00 ,147002.00 ,54946.00 
2008/2/24,19600.00 ,20150.00 ,19300.00 ,19830.00 ,133620.00 ,56488.00 
2008/3/2,19880.00 ,20365.00 ,19520.00 ,20160.00 ,257416.00 ,65718.00 
2008/3/9,20050.00 ,21495.00 ,20050.00 ,21320.00 ,536946.00 ,83966.00 
2008/3/16,21295.00 ,21350.00 ,19585.00 ,19830.00 ,416836.00 ,64570.00 
2008/3/23,19700.00 ,19930.00 ,18810.00 ,19485.00 ,327198.00 ,60758.00 
2008/3/30,19500.00 ,19975.00 ,19295.00 ,19610.00 ,404758.00 ,70338.00 
2008/4/6,19600.00 ,19650.00 ,19060.00 ,19290.00 ,252622.00 ,64820.00 
2008/4/13,19370.00 ,19680.00 ,19260.00 ,19330.00 ,192948.00 ,63176.00 
2008/4/20,19260.00 ,19270.00 ,18960.00 ,19025.00 ,93674.00 ,56244.00 
2008/4/27,19035.00 ,19095.00 ,18730.00 ,18885.00 ,45102.00 ,47640.00 
2008/5/4,18910.00 ,18995.00 ,18720.00 ,18760.00 ,17660.00 ,41184.00 
2008/5/11,18915.00 ,18965.00 ,18780.00 ,18855.00 ,83500.00 ,43476.00 
2008/5/18,18830.00 ,19325.00 ,18755.00 ,19315.00 ,107600.00 ,50860.00 
2008/5/25,19320.00 ,19445.00 ,18355.00 ,18860.00 ,57324.00 ,38740.00 
2008/6/1,19110.00 ,19365.00 ,18680.00 ,18910.00 ,173028.00 ,42056.00 
2008/6/8,18950.00 ,18990.00 ,18660.00 ,18860.00 ,87420.00 ,44192.00 
2008/6/15,18830.00 ,19020.00 ,18830.00 ,18885.00 ,79984.00 ,45012.00 
2008/6/22,18910.00 ,19350.00 ,18800.00 ,19345.00 ,79342.00 ,53204.00 
2008/6/29,19345.00 ,19445.00 ,19050.00 ,19095.00 ,110344.00 ,50986.00 
2008/7/6,19140.00 ,19735.00 ,19080.00 ,19360.00 ,182716.00 ,60566.00 
2008/7/13,19280.00 ,19920.00 ,19265.00 ,19750.00 ,365852.00 ,78620.00 
2008/7/20,19745.00 ,19780.00 ,19050.00 ,19095.00 ,147760.00 ,53086.00 
2008/7/27,19035.00 ,19085.00 ,18850.00 ,18940.00 ,33486.00 ,42692.00 
2008/8/3,18970.00 ,19050.00 ,18800.00 ,18800.00 ,18652.00 ,36886.00 
2008/8/10,18910.00 ,19000.00 ,18605.00 ,18770.00 ,104286.00 ,40670.00 
2008/8/17,18670.00 ,18730.00 ,18020.00 ,18180.00 ,117416.00 ,34630.00 
2008/8/24,18300.00 ,18430.00 ,17780.00 ,18205.00 ,156220.00 ,31292.00 
